compString,numAtomsCation,numAtomsAnion,SimVolume_cation,SimVolume_anion,Sim_rCation,Sim_rAnion,Sim_vCation/vAnion,polarArea_Cation,polarArea_Anion,polarArea_IonPair,rotatableBondCount_Cation,rotatableBondCount_Anion,rotatableBondCountFraction_Anion,rotatableBondCountFraction_Cation,hBondAcceptorCount_Anion,hBondAcceptorCount_Cation,hBondDonorCount_Anion,hBondDonorCount_Cation,hBond_anionDonorInteraction,hBond_cationDonorInteraction,mmCation,mmAnion,Temperature,SimLogP_anion,SimLogP_cation,totalBondCount_Anion,totalBondCount_Cation,Asphericity_cation,Spherocity_cation,Asphericity_anion,Spherocity_anion,Valence_Electrons_cation,Valence_Electrons_anion,MinPartialCharge_anion,MinPartialCharge_cation,MaxPartialCharge_cation,MaxPartialCharge_anion,Asphericity_cation_std%,Spherocity_cation_std%,Asphericity_anion_std%,Spherocity_anion_std%,Specific_density,Smiles_anion,Smiles_cation,Mols_cation,Mols_anion
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,308,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1054.6,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,328,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1042,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,323,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1045.2,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,303,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1057.8,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,298,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1061.1,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-butyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",25,5,151.30032000000006,58.563200000000016,3.305600856882867e-10,2.409047685638819e-10,2.583539150866073,8.8,37.2,46,3,0,0,0.12,3,0,0,0,0,0,139.22,66.04,333,0.21078000000000002,1.1127,4,25,0.5591309932285341,0.23833699210063383,0.6687387070911959,1.0266695081507126e-13,56,24,-0.421522061,-0.239533996,0.2430288243700733,0.092473943,19.468624641537698,34.547992162794934,9.631831271685505e-05,222.92815735608156,1038.9,C(=[N-])=NC#N,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,298,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1505.71,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,323,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1481.6,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,318,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1486.38,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,303,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1500.84,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,308,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1495.84,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,316,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1488.66,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,321,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1483.88,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,283,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1519.99,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,326,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1479.13,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,306,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1498.25,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,286,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1517.58,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,328,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1476.76,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,291,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1513.37,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,338,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1467.31,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,336,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1469.66,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,333,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1472.1,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,296,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1507.89,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,331,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1474.39,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,311,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1493.44,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,293,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1510.6,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,313,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1491.18,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,281,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1522.4,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,288,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1515.15,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,278,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1524.84,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethyl-2-methylpyridinium', 'Bistriflylimide anion']",21,15,131.94704000000002,156.65568000000002,3.158180984014623e-10,3.344150741943107e-10,0.8422742156556341,3.9,103,106.9,1,1,0.071428571,0.047619047619047616,11,0,0,0,0,0,122.19,280.15,301,0.9542,1.30242,14,21,0.24727133768673012,0.21151253815445079,0.3392899763570794,0.3331410396496278,48,92,-0.756650956,-0.203021283,0.17768117944631956,0.5185779581521305,0.00070807,0.001419146,8.871812634,5.562783403315668,1503.27,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88090>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-methyl-1-propylpyrrolidinium', 'Bistriflylimide anion']",27,15,150.86720000000003,156.65568000000002,3.3024435817951896e-10,3.344150741943107e-10,0.9630496640785703,0,103,103,2,1,0.071428571,0.074074074,11,0,0,0,0,0,128.24,280.15,328,0.9542,1.6367999999999996,14,27,0.29703983620303614,0.47786372771782337,0.3392899763570794,0.3331410396496278,54,92,-0.756650956,-0.326046019,0.092412051,0.5185779581521305,25.948013481663274,6.388319335294956,8.871812634,5.562783403315668,1400.5,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCC[N+]1(CCCC1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae881d0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-methyl-1-propylpyrrolidinium', 'Bistriflylimide anion']",27,15,150.86720000000003,156.65568000000002,3.3024435817951896e-10,3.344150741943107e-10,0.9630496640785703,0,103,103,2,1,0.071428571,0.074074074,11,0,0,0,0,0,128.24,280.15,338,0.9542,1.6367999999999996,14,27,0.29703983620303614,0.47786372771782337,0.3392899763570794,0.3331410396496278,54,92,-0.756650956,-0.326046019,0.092412051,0.5185779581521305,25.948013481663274,6.388319335294956,8.871812634,5.562783403315668,1391.7,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCC[N+]1(CCCC1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae881d0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-methyl-1-propylpyrrolidinium', 'Bistriflylimide anion']",27,15,150.86720000000003,156.65568000000002,3.3024435817951896e-10,3.344150741943107e-10,0.9630496640785703,0,103,103,2,1,0.071428571,0.074074074,11,0,0,0,0,0,128.24,280.15,308,0.9542,1.6367999999999996,14,27,0.29703983620303614,0.47786372771782337,0.3392899763570794,0.3331410396496278,54,92,-0.756650956,-0.326046019,0.092412051,0.5185779581521305,25.948013481663274,6.388319335294956,8.871812634,5.562783403315668,1420,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCC[N+]1(CCCC1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae881d0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-methyl-1-propylpyrrolidinium', 'Bistriflylimide anion']",27,15,150.86720000000003,156.65568000000002,3.3024435817951896e-10,3.344150741943107e-10,0.9630496640785703,0,103,103,2,1,0.071428571,0.074074074,11,0,0,0,0,0,128.24,280.15,308,0.9542,1.6367999999999996,14,27,0.29703983620303614,0.47786372771782337,0.3392899763570794,0.3331410396496278,54,92,-0.756650956,-0.326046019,0.092412051,0.5185779581521305,25.948013481663274,6.388319335294956,8.871812634,5.562783403315668,1418.4,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCC[N+]1(CCCC1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae881d0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-methyl-1-propylpyrrolidinium', 'Bistriflylimide anion']",27,15,150.86720000000003,156.65568000000002,3.3024435817951896e-10,3.344150741943107e-10,0.9630496640785703,0,103,103,2,1,0.071428571,0.074074074,11,0,0,0,0,0,128.24,280.15,303,0.9542,1.6367999999999996,14,27,0.29703983620303614,0.47786372771782337,0.3392899763570794,0.3331410396496278,54,92,-0.756650956,-0.326046019,0.092412051,0.5185779581521305,25.948013481663274,6.388319335294956,8.871812634,5.562783403315668,1423.4,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCC[N+]1(CCCC1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae881d0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
